quality_real,quality_prevista,residuo,alcohol,density
7,6.471792528580388,0.5282074714196119,12.5,0.99092
5,5.853436434495756,-0.8534364344957561,10.6,0.99486
7,5.788599666103081,1.2114003338969193,10.4,0.99464
7,5.6921268214633605,1.3078731785366395,10.1,0.99235
6,5.625697497602477,0.37430250239752283,9.9,0.99612
6,5.98441913968605,0.015580860313949785,11.0,0.99202
6,5.6595607566847566,0.34043924331524344,10.0,0.99261
6,6.5372280020363,-0.5372280020362998,12.7,0.98964
6,6.341488355795094,-0.34148835579509385,12.1,0.99206
6,5.788934940938493,0.2110650590615073,10.4,0.9938
6,5.789637421546022,0.210362578453978,10.4,0.99204
5,5.397966543443374,-0.3979665434433741,9.2,0.99736
5,5.397966543443374,-0.3979665434433741,9.2,0.99736
5,5.822147607185389,-0.8221476071853893,10.5,0.99192
5,5.397966543443374,-0.3979665434433741,9.2,0.99736
7,6.277378016212477,0.7226219837875227,11.9,0.99002
6,5.690669972476154,0.3093300275238464,10.1,0.996
6,6.016741731072271,-0.016741731072270838,11.1,0.99237
7,5.919446664812375,1.0805533351876253,10.8,0.99214
6,6.244760063661727,-0.24476006366172687,11.8,0.99041
5,5.397631268607962,-0.39763126860796216,9.2,0.9982
5,5.397623285873785,-0.39762328587378537,9.2,0.99822
6,6.407514551580065,-0.4075145515800651,12.3,0.9893
6,5.691971158146919,0.30802884185308077,10.1,0.99274
6,6.114655459230844,-0.11465545923084441,11.4,0.99105
6,5.789617464710581,0.21038253528941908,10.4,0.99209
6,5.592979760874521,0.4070202391254787,9.8,0.99676
6,5.6271383811213305,0.37286161887866953,9.9,0.99251
6,5.592979760874521,0.4070202391254787,9.8,0.99676
4,6.0498226822052565,-2.0498226822052565,11.2,0.99082
5,5.950500001464535,-0.9505000014645351,10.9,0.99567
5,5.399243780911609,-0.3992437809116094,9.2,0.99416
5,5.399243780911609,-0.3992437809116094,9.2,0.99416
5,6.3103671659024325,-1.3103671659024325,12.0,0.9887
6,6.342825463769652,-0.3428254637696524,12.1,0.98871
6,6.438707586080314,-0.438707586080314,12.4,0.99248
6,6.049415562762257,-0.049415562762257004,11.2,0.99184
7,6.537275898441359,0.4627241015586412,12.7,0.98952
6,6.373707171637021,-0.3737071716370206,12.2,0.99267
6,6.373699188902844,-0.3736991889028438,12.2,0.99269
6,6.375124106953344,-0.3751241069533444,12.2,0.98912
6,6.049415562762257,-0.049415562762257004,11.2,0.99184
7,6.537275898441359,0.4627241015586412,12.7,0.98952
7,6.537283881175536,0.4627161188244644,12.7,0.9895
6,6.342314568782358,-0.3423145687823581,12.1,0.98999
5,5.462595760747463,-0.46259576074746267,9.4,0.9981
6,5.691069109184977,0.3089308908150228,10.1,0.995
5,5.46244408879811,-0.46244408879810983,9.4,0.99848
6,5.30007676348733,0.69992323651267,8.9,0.99862
6,5.30007676348733,0.69992323651267,8.9,0.99862
6,5.30007676348733,0.69992323651267,8.9,0.99862
6,5.30007676348733,0.69992323651267,8.9,0.99862
7,6.634926196372109,0.3650738036278911,13.0,0.98886
5,5.756097463197889,-0.7560974631978894,10.3,0.99474
4,5.692561880475978,-1.6925618804759779,10.1,0.99126
6,5.8201559150083595,0.1798440849916405,10.5,0.99691
6,5.30007676348733,0.69992323651267,8.9,0.99862
5,5.689979465969889,-0.6899794659698886,10.1,0.99773
5,5.689979465969889,-0.6899794659698886,10.1,0.99773
6,5.984107813053168,0.015892186946832254,11.0,0.9928
6,5.984107813053168,0.015892186946832254,11.0,0.9928
6,5.984107813053168,0.015892186946832254,11.0,0.9928
6,5.984107813053168,0.015892186946832254,11.0,0.9928
5,5.659452989773374,-0.6594529897733743,10.0,0.99288
6,5.822107693514507,0.17789230648549292,10.5,0.99202
6,5.560796867336388,0.43920313266361166,9.7,0.99606
5,5.689979465969889,-0.6899794659698886,10.1,0.99773
5,5.46214872763358,-0.46214872763358006,9.4,0.99922
6,6.048968529648374,-0.04896852964837439,11.2,0.99296
5,5.46214872763358,-0.46214872763358006,9.4,0.99922
5,5.918432857571963,-0.9184328575719629,10.8,0.99468
5,5.46214872763358,-0.46214872763358006,9.4,0.99922
6,6.048968529648374,-0.04896852964837439,11.2,0.99296
6,5.983676745407638,0.01632325459236217,11.0,0.99388
6,6.438440164485402,-0.43844016448540213,12.4,0.99315
6,5.463920894620757,0.5360791053792431,9.4,0.99478
5,5.463920894620757,-0.4639208946207569,9.4,0.99478
5,5.495529031298183,-0.49552903129818304,9.5,0.99692
6,5.658143821368433,0.34185617863156725,10.0,0.99616
6,6.472079907010741,-0.4720799070107411,12.5,0.9902
6,5.951924919515036,0.04807508048496434,10.9,0.9921
6,5.821069938071566,0.1789300619284342,10.5,0.99462
6,5.918400926635257,0.08159907336474337,10.8,0.99476
7,5.984514932496168,1.0154850675038318,11.0,0.99178
6,6.244600408978197,-0.24460040897819724,11.8,0.99081
6,6.503831732903343,-0.5038317329033433,12.6,0.99198
6,5.723351786900315,0.27664821309968524,10.2,0.99545
5,6.309860262282227,-1.3098602622822266,12.0,0.98997
6,6.472079907010741,-0.4720799070107411,12.5,0.9902
6,6.147181610338565,-0.14718161033856525,11.5,0.99089
7,6.2896843995011995,0.7103156004988005,11.94,0.99172
7,6.599804825003227,0.4001951749967727,12.8933333333333,0.9901
5,5.463110647101845,-0.46311064710184535,9.4,0.99681
7,6.375052262345756,0.624947737654244,12.2,0.9893
7,6.2896843995011995,0.7103156004988005,11.94,0.99172
7,6.599804825003227,0.4001951749967727,12.8933333333333,0.9901
5,5.496187606867742,-0.49618760686774177,9.5,0.99527
6,5.853600080546374,0.14639991945362585,10.6,0.99445
7,5.82212365898286,1.1778763410171402,10.5,0.99198
6,6.136376812728827,-0.13637681272882674,11.4666666666667,0.99085
6,6.114942837661198,-0.11494283766119828,11.4,0.99033
5,5.496143701829771,-0.4961437018297712,9.5,0.99538
5,5.3984016024559915,-0.39840160245599154,9.2,0.99627
5,5.496143701829771,-0.4961437018297712,9.5,0.99538
5,5.9770046760418065,-0.9770046760418065,10.98,0.99433
5,5.463673429861287,-0.463673429861287,9.4,0.9954
5,5.496143701829771,-0.4961437018297712,9.5,0.99538
5,5.3984016024559915,-0.39840160245599154,9.2,0.99627
8,5.267833999442875,2.7321660005571253,8.8,0.99807
8,5.267833999442875,2.7321660005571253,8.8,0.99807
8,5.267833999442875,2.7321660005571253,8.8,0.99807
8,5.267833999442875,2.7321660005571253,8.8,0.99807
8,5.267833999442875,2.7321660005571253,8.8,0.99807
8,5.267833999442875,2.7321660005571253,8.8,0.99807
8,5.267833999442875,2.7321660005571253,8.8,0.99807
8,5.789525663267551,2.2104743367324486,10.4,0.99232
8,5.267833999442875,2.7321660005571253,8.8,0.99807
6,5.668278069307348,0.33172193069265177,10.0333333333333,0.99788
6,6.082181195895271,-0.08218119589527095,11.3,0.99108
6,5.7895176805333755,0.21048231946662455,10.4,0.99234
6,5.399754675898904,0.6002453241010963,9.2,0.99288
6,6.016909368489977,-0.01690936848997726,11.1,0.99195
6,5.399754675898904,0.6002453241010963,9.2,0.99288
7,6.082129308123124,0.9178706918768764,11.3,0.99121
6,5.365093143398977,0.634906856601023,9.1,0.99839
5,5.462883139177816,-0.46288313917781565,9.4,0.99738
6,6.699543439574931,-0.6995434395749314,13.2,0.98963
6,6.537299846643888,-0.5372998466438883,12.7,0.98946
5,5.887128064793242,-0.8871280647932416,10.7,0.99178
6,6.125352489929201,-0.12535248992920067,11.4333333333333,0.99136
6,6.016398473502683,-0.016398473502682975,11.1,0.99323
6,6.537299846643888,-0.5372998466438883,12.7,0.98946
5,5.832485414845805,-0.832485414845805,10.5333333333333,0.99313
6,6.179520167193139,-0.17952016719313857,11.6,0.9912
5,5.507100171388873,-0.5071001713888732,9.53333333333333,0.99504
6,5.593837904798492,0.40616209520150814,9.8,0.99461
5,5.887128064793242,-0.8871280647932416,10.7,0.99178
6,6.309816357244256,-0.30981635724425605,12.0,0.99008
6,6.56971024810605,-0.5697102481060501,12.8,0.98959
5,5.495644780943742,-0.4956447809437421,9.5,0.99663
6,5.962250753074187,0.03774924692581294,10.9333333333333,0.99334
5,5.366202743449507,-0.36620274344950676,9.1,0.99561
6,6.504785669637432,-0.5047856696374318,12.6,0.98959
5,5.495644780943742,-0.4956447809437421,9.5,0.99663
6,5.951094715160683,0.048905284839317,10.9,0.99418
6,5.962250753074187,0.03774924692581294,10.9333333333333,0.99334
5,5.529276540734903,-0.5292765407349034,9.6,0.9937
5,5.431881690297802,-0.43188169029780177,9.3,0.99372
6,6.103627145064164,-0.1036271450641637,11.3666666666667,0.99157
6,6.4724870264537415,-0.4724870264537415,12.5,0.98918
5,5.497013819855007,-0.4970138198550069,9.5,0.9932
6,5.9842874245721385,0.01571257542786153,11.0,0.99235
5,5.4643399881650225,-0.46433998816502253,9.4,0.99373
6,6.09287423522654,-0.0928742352265397,11.3333333333333,0.9914
5,5.269083297341492,-0.26908329734149206,8.8,0.99494
5,5.4643399881650225,-0.46433998816502253,9.4,0.99373
6,6.005541788120796,-0.005541788120796198,11.0666666666667,0.99332
6,6.373982575966108,-0.3739825759661084,12.2,0.99198
6,5.984658621711344,0.015341378288655783,11.0,0.99142
6,6.09287423522654,-0.0928742352265397,11.3333333333333,0.9914
5,5.4961277363614185,-0.4961277363614185,9.5,0.99542
5,5.4961277363614185,-0.4961277363614185,9.5,0.99542
6,5.984267467736697,0.015732532263302623,11.0,0.9924
6,6.04970294119261,-0.049702941192609984,11.2,0.99112
6,5.431235088829508,0.5687649111704918,9.3,0.99534
4,5.918951735293433,-1.918951735293433,10.8,0.99338
5,5.397695130481374,-0.39769513048137384,9.2,0.99804
5,5.46224052907661,-0.4622405290766096,9.4,0.99899
5,5.397695130481374,-0.39769513048137384,9.2,0.99804
6,5.820024199894448,0.17997580010555225,10.5,0.99724
6,5.918201358280845,0.08179864171915519,10.8,0.99526
5,5.4631306039372864,-0.46313060393728644,9.4,0.99676
5,5.592887959431492,-0.5928879594314918,9.8,0.99699
5,5.592887959431492,-0.5928879594314918,9.8,0.99699
5,5.592887959431492,-0.5928879594314918,9.8,0.99699
5,5.4631306039372864,-0.46313060393728644,9.4,0.99676
5,5.592887959431492,-0.5928879594314918,9.8,0.99699
6,6.340470557187593,-0.3404705571875928,12.1,0.99461
6,6.406772157301653,-0.4067721573016527,12.3,0.99116
5,5.572591523984021,-0.5725915239840207,9.73333333333333,0.99362
5,5.463785188139758,-0.46378518813975766,9.4,0.99512
5,5.463785188139758,-0.46378518813975766,9.4,0.99512
7,6.569746170409845,0.43025382959015523,12.8,0.9895
6,6.0012849116702345,-0.0012849116702344787,11.05,0.99043
5,5.463785188139758,-0.46378518813975766,9.4,0.99512
7,6.569746170409845,0.43025382959015523,12.8,0.9895
5,5.572475774338462,-0.5724757743384616,9.73333333333333,0.99391
7,6.667081150340623,0.3329188496593769,13.1,0.98963
7,6.146199734034859,0.8538002659651411,11.5,0.99335
7,6.667081150340623,0.3329188496593769,13.1,0.98963
7,6.146199734034859,0.8538002659651411,11.5,0.99335
5,5.365153013905301,-0.3651530139053012,9.1,0.99824
5,5.577886155877514,-0.5778861558775139,9.75,0.99391
6,5.82223541726133,0.17776458273866957,10.5,0.9917
6,5.2674388541011385,0.7325611458988615,8.8,0.99906
6,5.2674388541011385,0.7325611458988615,8.8,0.99906
6,5.2674388541011385,0.7325611458988615,8.8,0.99906
6,5.2674388541011385,0.7325611458988615,8.8,0.99906
6,5.82223541726133,0.17776458273866957,10.5,0.9917
6,5.82223541726133,0.17776458273866957,10.5,0.9917
6,5.2674388541011385,0.7325611458988615,8.8,0.99906
6,5.626483796918859,0.37351620308114075,9.9,0.99415
6,5.626471822817595,0.37352817718240505,9.9,0.99418
5,5.625701488969565,-0.6257014889695647,9.9,0.99611
6,6.374277937130638,-0.37427793713063817,12.2,0.99124
6,5.919586362660463,0.08041363733953677,10.8,0.99179
5,5.2350563922085955,-0.23505639220859553,8.7,0.99886
6,6.699699102891373,-0.6996991028913726,13.2,0.98924
6,6.536904701302153,-0.5369047013021531,12.7,0.99045
5,5.463074724798052,-0.46307472479805156,9.4,0.9969
6,6.049367666357198,-0.049367666357198026,11.2,0.99196
6,6.092079953175981,-0.09207995317598083,11.3333333333333,0.99339
6,6.276491932718889,-0.27649193271888883,11.9,0.99224
6,6.097490334715044,-0.09749033471504376,11.35,0.99339
5,5.8221795381220955,-0.8221795381220955,10.5,0.99184
5,5.593969619912404,-0.5939696199124036,9.8,0.99428
5,5.365113100234418,-0.3651131002344181,9.1,0.99834
6,6.440024737219432,-0.44002473721943236,12.4,0.98918
5,5.365113100234418,-0.3651131002344181,9.1,0.99834
5,5.593969619912404,-0.5939696199124036,9.8,0.99428
6,6.081650344072536,-0.08165034407253557,11.3,0.99241
6,6.081650344072536,-0.08165034407253557,11.3,0.99241
6,6.667667881302594,-0.6676678813025942,13.1,0.98816
6,6.472495009187918,-0.4724950091879183,12.5,0.98916
5,5.756676211425684,-0.7566762114256838,10.3,0.99329
6,5.885703146742741,0.11429685325725902,10.7,0.99535
6,5.788248425799316,0.2117515742006839,10.4,0.99552
5,5.496239494639889,-0.49623949463988914,9.5,0.99514
5,5.594464549431345,-0.5944645494313452,9.8,0.99304
6,6.472495009187918,-0.4724950091879183,12.5,0.98916
6,5.462476019734815,0.5375239802651848,9.4,0.9984
5,5.332343475734316,-0.3323434757343158,9.0,0.99911
5,5.332343475734316,-0.3323434757343158,9.0,0.99911
5,5.332343475734316,-0.3323434757343158,9.0,0.99911
7,6.634662766144285,0.3653372338557146,13.0,0.98952
5,5.626531693323918,-0.6265316933239182,9.9,0.99403
6,5.462476019734815,0.5375239802651848,9.4,0.9984
6,5.8541309323691095,0.14586906763089047,10.6,0.99312
6,6.764448061208109,-0.7644480612081086,13.4,0.98968
6,6.472375268175271,-0.47237526817527087,12.5,0.98946
5,5.430133471513154,-0.4301334715131544,9.3,0.9981
5,5.430133471513154,-0.4301334715131544,9.3,0.9981
5,5.984004037508874,-0.9840040375088739,11.0,0.99306
5,5.7564806344383594,-0.7564806344383594,10.3,0.99378
6,6.082468574325624,-0.08246857432562393,11.3,0.99036
6,5.952387918097271,0.04761208190272903,10.9,0.99094
6,6.082292954173742,-0.0822929541737416,11.3,0.9908
6,6.342350491086153,-0.3423504910861528,12.1,0.9899
5,6.016997178565918,-1.0169971785659184,11.1,0.99173
5,5.5942569983427575,-0.5942569983427575,9.8,0.99356
6,5.690785722121713,0.30921427787828737,10.1,0.99571
6,6.43991697030805,-0.4399169703080501,12.4,0.98945
6,6.537623147378035,-0.5376231473780351,12.7,0.98865
5,5.528701783874197,-0.5287017838741974,9.6,0.99514
5,5.528701783874197,-0.5287017838741974,9.6,0.99514
5,5.366725612538066,-0.36672561253806624,9.1,0.9943
5,6.567008092587314,-1.5670080925873142,12.8,0.99636
5,5.528701783874197,-0.5287017838741974,9.6,0.99514
6,6.439749332890344,-0.4397493328903437,12.4,0.98987
4,5.513372688218985,-1.5133726882189853,9.55,0.99288
5,5.366725612538066,-0.36672561253806624,9.1,0.9943
6,6.471904286858859,-0.47190428685885877,12.5,0.99064
6,5.626567615627712,0.373432384372288,9.9,0.99394
6,6.049451485066051,-0.04945148506605079,11.2,0.99175
6,6.634766541688579,-0.6347665416885793,13.0,0.98926
6,6.634766541688579,-0.6347665416885793,13.0,0.98926
6,6.212233912554006,-0.21223391255400603,11.7,0.99057
6,6.667340589201358,-0.6673405892013582,13.1,0.98898
6,6.308571050712726,-0.30857105071272617,12.0,0.9932
6,5.8362713099799555,0.16372869002004453,10.55,0.9972
6,6.131225870050499,-0.1312258700504989,11.45,0.9902
6,5.722014678925756,0.2779853210742438,10.2,0.9988
6,6.131225870050499,-0.1312258700504989,11.45,0.9902
5,5.431051485943449,-0.4310514859434491,9.3,0.9958
5,5.918903838888374,-0.9189038388883741,10.8,0.9935
6,6.373775024877521,-0.3737750248775207,12.2,0.9925
6,5.984427122420227,0.015572877579772992,11.0,0.992
6,5.787019084736139,0.2129809152638611,10.4,0.9986
6,6.114515761382757,-0.11451576138275676,11.4,0.9914
7,6.974965994446351,0.025034005553648875,14.05,0.9909
5,5.886122240287006,-0.8861222402870057,10.7,0.9943
5,5.723930535128109,-0.7239305351281091,10.2,0.994
6,6.049990319622963,-0.049990319622962964,11.2,0.9904
5,6.418055918961981,-1.418055918961981,12.3333333333333,0.99
4,6.147457014667653,-2.147457014667653,11.5,0.9902
5,5.497293215551183,-0.4972932155511831,9.5,0.9925
6,6.764879128853638,-0.7648791288536376,13.4,0.9886
6,6.472239561694271,-0.4722395616942707,12.5,0.9898
6,6.472239561694271,-0.4722395616942707,12.5,0.9898
6,6.049990319622963,-0.049990319622962964,11.2,0.9904
5,5.26850055774661,-0.2685005577466102,8.8,0.9964
6,6.049830664939433,-0.04983066493943333,11.2,0.9908
6,6.537124226492006,-0.537124226492006,12.7,0.9899
6,5.594480514899699,0.4055194851003012,9.8,0.993
6,5.5939217235073455,0.4060782764926545,9.8,0.9944
6,6.210226254908623,-0.21022625490862268,11.7,0.9956
5,5.593722155152934,-0.5937221551529337,9.8,0.9949
5,5.529595850101963,-0.5295958501019626,9.6,0.9929
6,5.5939217235073455,0.4060782764926545,9.8,0.9944
5,5.560222110475682,-0.5602221104756824,9.7,0.9975
6,5.658606819950668,0.34139318004933195,10.0,0.995
6,6.210226254908623,-0.21022625490862268,11.7,0.9956
6,6.4053991270232995,-0.4053991270232995,12.3,0.9946
6,5.594480514899699,0.4055194851003012,9.8,0.993
6,5.334622546341699,0.6653774536583006,9.0,0.9934
6,5.365089152031889,0.6349108479681114,9.1,0.9984
6,5.365089152031889,0.6349108479681114,9.1,0.9984
6,5.365089152031889,0.6349108479681114,9.1,0.9984
6,6.114755243408051,-0.11475524340805077,11.4,0.9908
5,5.820399388400742,-0.8203993884007419,10.5,0.9963
6,6.440040702687785,-0.44004070268778506,12.4,0.98914
6,5.365089152031889,0.6349108479681114,9.1,0.9984
6,5.365089152031889,0.6349108479681114,9.1,0.9984
5,5.691587986906448,-0.6915879869064483,10.1,0.9937
6,5.951565696477095,0.0484343035229049,10.9,0.993
5,5.999221374885616,-0.9992213748856162,11.05,0.9956
6,6.553463138020542,-0.5534631380205424,12.75,0.98963
6,6.537239976137565,-0.537239976137565,12.7,0.98961
5,6.01577182886983,-1.0157718288698296,11.1,0.9948
5,6.01577182886983,-1.0157718288698296,11.1,0.9948
6,6.553463138020542,-0.5534631380205424,12.75,0.98963
6,6.634744589169594,-0.6347445891695944,13.0,0.989315
6,6.310073800421447,-0.3100738004214474,12.0,0.989435
6,6.1475767556803005,-0.1475767556803005,11.5,0.9899
5,5.819611093400815,-0.8196110934008152,10.5,0.998275
5,6.01577182886983,-1.0157718288698296,11.1,0.9948
6,6.01712889367983,-0.01712889367983017,11.1,0.9914
6,6.017088980008948,-0.017088980008947985,11.1,0.9915
6,6.665975541657182,-0.6659755416571818,13.1,0.9924
6,6.553463138020542,-0.5534631380205424,12.75,0.98963
6,6.537239976137565,-0.537239976137565,12.7,0.98961
5,5.527959389595785,-0.527959389595785,9.6,0.997
5,6.2119026290856825,-1.2119026290856825,11.7,0.9914
6,5.560421678830094,0.4395783211699058,9.7,0.997
6,5.951006905084742,0.04899309491525816,10.9,0.9944
7,5.88552353522377,1.1144764647762297,10.7,0.9958
6,6.894612536145314,-0.8946125361453143,13.8,0.98889
6,6.358755260171646,-0.3587552601716464,12.15,0.989465
7,5.91814547914161,1.08185452085839,10.8,0.9954
7,5.885962585603476,1.114037414396524,10.7,0.9947
7,5.919821853318669,1.0801781466813312,10.8,0.9912
5,5.917706428761903,-0.9177064287619032,10.8,0.9965
5,6.3079324319786085,-1.3079324319786085,12.0,0.9948
5,5.917706428761903,-0.9177064287619032,10.8,0.9965
6,6.373775024877521,-0.3737750248775207,12.2,0.9925
6,5.464391875937169,0.535608124062831,9.4,0.9936
6,6.115154380116874,-0.1151543801168744,11.4,0.9898
7,6.472367285441094,0.5276327145589059,12.5,0.98948
7,6.651408797115822,0.3485912028841778,13.05,0.98823
6,6.439857099801726,-0.43985709980172594,12.4,0.9896
7,6.601689581922682,0.39831041807731804,12.9,0.9908
7,6.309608806155667,0.6903911938443326,12.0,0.9906
5,6.082452608857271,-1.0824526088572712,11.3,0.9904
6,5.657593012710256,0.3424069872897437,10.0,0.99754
7,6.245003537054109,0.7549964629458907,11.8,0.9898
6,5.462489989519624,0.5375100104803758,9.4,0.998365
6,5.267714258430227,0.7322857415697728,8.8,0.99837
6,6.0171887641861534,-0.01718876418615345,11.1,0.99125
6,5.821197661818389,0.17880233818161084,10.5,0.9943
6,5.4314186917155665,0.5685813082844335,9.3,0.99488
6,6.11493884629411,-0.11493884629410989,11.4,0.99034
6,6.243638489509932,-0.24363848950993194,11.8,0.99322
6,6.440116538662462,-0.4401165386624619,12.4,0.98895
6,6.178175076484403,-0.17817507648440323,11.6,0.99457
5,6.016474309477359,-1.016474309477359,11.1,0.99304
6,6.440116538662462,-0.4401165386624619,12.4,0.98895
6,6.016366542565977,-0.016366542565976694,11.1,0.99331
